Product_Category,Category,Subcategory1,Subcategory2,Subcategory3,Attr_Name,Attr_Value,Url
Clothing,Women,Western,Dresses and Jumpsuits,Dresses,Color,Green,https://api.gap.com/commerce/search/products/v2/cc?brand=br&market=us&cid=69883&locale=en_US&pageSize=300&ignoreInventory=false&includeMarketingFlagsDetails=true&enableSwatchSort=true&sortSwatchesBy=newness&color=1022&vendor=Certona&trackingid=309892845958361
Clothing,Women,Western,Dresses and Jumpsuits,Dresses,Color,Brown,https://api.gap.com/commerce/search/products/v2/cc?brand=br&market=us&cid=69883&locale=en_US&pageSize=300&ignoreInventory=false&includeMarketingFlagsDetails=true&enableSwatchSort=true&sortSwatchesBy=newness&color=1023&vendor=Certona&trackingid=309892845958361
Clothing,Women,Western,Dresses and Jumpsuits,Dresses,Color,Multi,https://api.gap.com/commerce/search/products/v2/cc?brand=br&market=us&cid=69883&locale=en_US&pageSize=300&ignoreInventory=false&includeMarketingFlagsDetails=true&enableSwatchSort=true&sortSwatchesBy=newness&color=1025&vendor=Certona&trackingid=309892845958361
Clothing,Women,Western,Dresses and Jumpsuits,Dresses,Color,Gold,https://api.gap.com/commerce/search/products/v2/cc?brand=br&market=us&cid=69883&locale=en_US&pageSize=300&ignoreInventory=false&includeMarketingFlagsDetails=true&enableSwatchSort=true&sortSwatchesBy=newness&color=1026&vendor=Certona&trackingid=309892845958361
Clothing,Women,Western,Dresses and Jumpsuits,Dresses,Color,Purple,https://api.gap.com/commerce/search/products/v2/cc?brand=br&market=us&cid=69883&locale=en_US&pageSize=300&ignoreInventory=false&includeMarketingFlagsDetails=true&enableSwatchSort=true&sortSwatchesBy=newness&color=1028&vendor=Certona&trackingid=309892845958361
Clothing,Women,Western,Dresses and Jumpsuits,Dresses,Color,White,https://api.gap.com/commerce/search/products/v2/cc?brand=br&market=us&cid=69883&locale=en_US&pageSize=300&ignoreInventory=false&includeMarketingFlagsDetails=true&enableSwatchSort=true&sortSwatchesBy=newness&color=1029&vendor=Certona&trackingid=309892845958361
Clothing,Women,Western,Dresses and Jumpsuits,Dresses,Color,Yellow,https://api.gap.com/commerce/search/products/v2/cc?brand=br&market=us&cid=69883&locale=en_US&pageSize=300&ignoreInventory=false&includeMarketingFlagsDetails=true&enableSwatchSort=true&sortSwatchesBy=newness&color=1031&vendor=Certona&trackingid=309892845958361
Clothing,Women,Western,Dresses and Jumpsuits,Dresses,Color,Orange,https://api.gap.com/commerce/search/products/v2/cc?brand=br&market=us&cid=69883&locale=en_US&pageSize=300&ignoreInventory=false&includeMarketingFlagsDetails=true&enableSwatchSort=true&sortSwatchesBy=newness&color=1034&vendor=Certona&trackingid=309892845958361
Clothing,Women,Western,Dresses and Jumpsuits,Dresses,Color,Beige,https://api.gap.com/commerce/search/products/v2/cc?brand=br&market=us&cid=69883&locale=en_US&pageSize=300&ignoreInventory=false&includeMarketingFlagsDetails=true&enableSwatchSort=true&sortSwatchesBy=newness&color=1040&vendor=Certona&trackingid=309892845958361
Clothing,Women,Western,Dresses and Jumpsuits,Dresses,Fabric Material,Merino,https://api.gap.com/commerce/search/products/v2/cc?brand=br&market=us&cid=69883&locale=en_US&pageSize=300&ignoreInventory=false&includeMarketingFlagsDetails=true&enableSwatchSort=true&sortSwatchesBy=newness&fabricMaterial=1932&vendor=Certona&trackingid=309892845958361
Clothing,Women,Western,Dresses and Jumpsuits,Dresses,Fabric Material,Cotton,https://api.gap.com/commerce/search/products/v2/cc?brand=br&market=us&cid=69883&locale=en_US&pageSize=300&ignoreInventory=false&includeMarketingFlagsDetails=true&enableSwatchSort=true&sortSwatchesBy=newness&fabricMaterial=1933&vendor=Certona&trackingid=309892845958361
Clothing,Women,Western,Dresses and Jumpsuits,Dresses,Fabric Material,Cashmere,https://api.gap.com/commerce/search/products/v2/cc?brand=br&market=us&cid=69883&locale=en_US&pageSize=300&ignoreInventory=false&includeMarketingFlagsDetails=true&enableSwatchSort=true&sortSwatchesBy=newness&fabricMaterial=1935&vendor=Certona&trackingid=309892845958361
Clothing,Women,Western,Dresses and Jumpsuits,Dresses,Fabric Material,Linen,https://api.gap.com/commerce/search/products/v2/cc?brand=br&market=us&cid=69883&locale=en_US&pageSize=300&ignoreInventory=false&includeMarketingFlagsDetails=true&enableSwatchSort=true&sortSwatchesBy=newness&fabricMaterial=1943&vendor=Certona&trackingid=309892845958361
Clothing,Women,Western,Dresses and Jumpsuits,Dresses,Fabric Material,Merino Wool,https://api.gap.com/commerce/search/products/v2/cc?brand=br&market=us&cid=69883&locale=en_US&pageSize=300&ignoreInventory=false&includeMarketingFlagsDetails=true&enableSwatchSort=true&sortSwatchesBy=newness&fabricMaterial=116999492&vendor=Certona&trackingid=309892845958361
Clothing,Women,Western,Dresses and Jumpsuits,Dresses,New Style,Jackets,https://api.gap.com/commerce/search/products/v2/cc?brand=br&market=us&cid=69883&locale=en_US&pageSize=300&ignoreInventory=false&includeMarketingFlagsDetails=true&enableSwatchSort=true&sortSwatchesBy=newness&newStyle=193&vendor=Certona&trackingid=309892845958361
Clothing,Women,Western,Dresses and Jumpsuits,Dresses,New Style,T shirts,https://api.gap.com/commerce/search/products/v2/cc?brand=br&market=us&cid=69883&locale=en_US&pageSize=300&ignoreInventory=false&includeMarketingFlagsDetails=true&enableSwatchSort=true&sortSwatchesBy=newness&newStyle=198&vendor=Certona&trackingid=309892845958361
Clothing,Women,Western,Dresses and Jumpsuits,Dresses,New Style,Sweaters,https://api.gap.com/commerce/search/products/v2/cc?brand=br&market=us&cid=69883&locale=en_US&pageSize=300&ignoreInventory=false&includeMarketingFlagsDetails=true&enableSwatchSort=true&sortSwatchesBy=newness&newStyle=200&vendor=Certona&trackingid=309892845958361
Clothing,Women,Western,Dresses and Jumpsuits,Dresses,New Style,Coats,https://api.gap.com/commerce/search/products/v2/cc?brand=br&market=us&cid=69883&locale=en_US&pageSize=300&ignoreInventory=false&includeMarketingFlagsDetails=true&enableSwatchSort=true&sortSwatchesBy=newness&newStyle=229&vendor=Certona&trackingid=309892845958361
Clothing,Women,Western,Dresses and Jumpsuits,Dresses,New Style,Shirts,https://api.gap.com/commerce/search/products/v2/cc?brand=br&market=us&cid=69883&locale=en_US&pageSize=300&ignoreInventory=false&includeMarketingFlagsDetails=true&enableSwatchSort=true&sortSwatchesBy=newness&newStyle=235&vendor=Certona&trackingid=309892845958361
Clothing,Women,Western,Dresses and Jumpsuits,Dresses,New Style,Polos,https://api.gap.com/commerce/search/products/v2/cc?brand=br&market=us&cid=69883&locale=en_US&pageSize=300&ignoreInventory=false&includeMarketingFlagsDetails=true&enableSwatchSort=true&sortSwatchesBy=newness&newStyle=236&vendor=Certona&trackingid=309892845958361
Clothing,Women,Western,Dresses and Jumpsuits,Dresses,Sweater Weight,Lightweight,https://api.gap.com/commerce/search/products/v2/cc?brand=br&market=us&cid=69883&locale=en_US&pageSize=300&ignoreInventory=false&includeMarketingFlagsDetails=true&enableSwatchSort=true&sortSwatchesBy=newness&sweaterWeight=1&vendor=Certona&trackingid=309892845958361
Clothing,Women,Western,Dresses and Jumpsuits,Dresses,Sweater Weight,Midweight,https://api.gap.com/commerce/search/products/v2/cc?brand=br&market=us&cid=69883&locale=en_US&pageSize=300&ignoreInventory=false&includeMarketingFlagsDetails=true&enableSwatchSort=true&sortSwatchesBy=newness&sweaterWeight=2&vendor=Certona&trackingid=309892845958361
Clothing,Women,Western,Dresses and Jumpsuits,Dresses,Sweater Weight,Heavyweight,https://api.gap.com/commerce/search/products/v2/cc?brand=br&market=us&cid=69883&locale=en_US&pageSize=300&ignoreInventory=false&includeMarketingFlagsDetails=true&enableSwatchSort=true&sortSwatchesBy=newness&sweaterWeight=3&vendor=Certona&trackingid=309892845958361
Clothing,Women,Western,Dresses and Jumpsuits,Dresses,style,Crew-Neck Sweaters,https://api.gap.com/commerce/search/products/v2/cc?brand=br&market=us&cid=69883&locale=en_US&pageSize=300&ignoreInventory=false&includeMarketingFlagsDetails=true&enableSwatchSort=true&sortSwatchesBy=newness&style=77996&vendor=Certona&trackingid=309892845958361
Clothing,Women,Western,Dresses and Jumpsuits,Dresses,style,V-Neck Sweaters,https://api.gap.com/commerce/search/products/v2/cc?brand=br&market=us&cid=69883&locale=en_US&pageSize=300&ignoreInventory=false&includeMarketingFlagsDetails=true&enableSwatchSort=true&sortSwatchesBy=newness&style=1036236&vendor=Certona&trackingid=309892845958361
Clothing,Women,Western,Dresses and Jumpsuits,Dresses,style,Sweater Tanks & Tops,https://api.gap.com/commerce/search/products/v2/cc?brand=br&market=us&cid=69883&locale=en_US&pageSize=300&ignoreInventory=false&includeMarketingFlagsDetails=true&enableSwatchSort=true&sortSwatchesBy=newness&style=1186898&vendor=Certona&trackingid=309892845958361
Clothing,Women,Western,Dresses and Jumpsuits,Dresses,style,Cardigans,https://api.gap.com/commerce/search/products/v2/cc?brand=br&market=us&cid=69883&locale=en_US&pageSize=300&ignoreInventory=false&includeMarketingFlagsDetails=true&enableSwatchSort=true&sortSwatchesBy=newness&style=51420&vendor=Certona&trackingid=309892845958361
Clothing,Women,Western,Dresses and Jumpsuits,Dresses,style,Turtleneck & Mockneck Sweaters,https://api.gap.com/commerce/search/products/v2/cc?brand=br&market=us&cid=69883&locale=en_US&pageSize=300&ignoreInventory=false&includeMarketingFlagsDetails=true&enableSwatchSort=true&sortSwatchesBy=newness&style=1183239&vendor=Certona&trackingid=309892845958361
Clothing,Women,Western,Dresses and Jumpsuits,Dresses,style,Petite Sweaters,https://api.gap.com/commerce/search/products/v2/cc?brand=br&market=us&cid=69883&locale=en_US&pageSize=300&ignoreInventory=false&includeMarketingFlagsDetails=true&enableSwatchSort=true&sortSwatchesBy=newness&style=1180532&vendor=Certona&trackingid=309892845958361
Clothing,Women,Western,Dresses and Jumpsuits,Dresses,style,Sale Sweaters,https://api.gap.com/commerce/search/products/v2/cc?brand=br&market=us&cid=69883&locale=en_US&pageSize=300&ignoreInventory=false&includeMarketingFlagsDetails=true&enableSwatchSort=true&sortSwatchesBy=newness&style=1179769&vendor=Certona&trackingid=309892845958361
Clothing,Women,Western,Dresses and Jumpsuits,Dresses,Department,Women,https://api.gap.com/commerce/search/products/v2/cc?brand=br&market=us&cid=69883&locale=en_US&pageSize=300&ignoreInventory=false&includeMarketingFlagsDetails=true&enableSwatchSort=true&sortSwatchesBy=newness&department=136&vendor=Certona&trackingid=309892845958361
