Product_Category,Category,Subcategory1,Subcategory2,Subcategory3,Url,Attr_Name,Attr_Value
Clothing,Women,Western,Bottomwear,Pants & Shorts,https://www.italist.com/api/search_products/women?skip=0&colors[]=black&categories[]=36,colors,Black
Clothing,Women,Western,Bottomwear,Pants & Shorts,https://www.italist.com/api/search_products/women?skip=0&colors[]=multi&categories[]=36,colors,Multi
Clothing,Women,Western,Bottomwear,Pants & Shorts,https://www.italist.com/api/search_products/women?skip=0&colors[]=beige&categories[]=36,colors,Beige
Clothing,Women,Western,Bottomwear,Pants & Shorts,https://www.italist.com/api/search_products/women?skip=0&colors[]=blue&categories[]=36,colors,Blue
Clothing,Women,Western,Bottomwear,Pants & Shorts,https://www.italist.com/api/search_products/women?skip=0&colors[]=white&categories[]=36,colors,White
Clothing,Women,Western,Bottomwear,Pants & Shorts,https://www.italist.com/api/search_products/women?skip=0&colors[]=brown&categories[]=36,colors,Brown
Clothing,Women,Western,Bottomwear,Pants & Shorts,https://www.italist.com/api/search_products/women?skip=0&colors[]=grey&categories[]=36,colors,Grey
Clothing,Women,Western,Bottomwear,Pants & Shorts,https://www.italist.com/api/search_products/women?skip=0&colors[]=pink&categories[]=36,colors,Pink
Clothing,Women,Western,Bottomwear,Pants & Shorts,https://www.italist.com/api/search_products/women?skip=0&colors[]=green&categories[]=36,colors,Green
Clothing,Women,Western,Bottomwear,Pants & Shorts,https://www.italist.com/api/search_products/women?skip=0&colors[]=red&categories[]=36,colors,Red
Clothing,Women,Western,Bottomwear,Pants & Shorts,https://www.italist.com/api/search_products/women?skip=0&colors[]=orange&categories[]=36,colors,Orange
Clothing,Women,Western,Bottomwear,Pants & Shorts,https://www.italist.com/api/search_products/women?skip=0&colors[]=purple&categories[]=36,colors,Purple
Clothing,Women,Western,Bottomwear,Pants & Shorts,https://www.italist.com/api/search_products/women?skip=0&colors[]=yellow&categories[]=36,colors,Yellow
Clothing,Women,Western,Bottomwear,Pants & Shorts,https://www.italist.com/api/search_products/women?skip=0&colors[]=gold&categories[]=36,colors,Gold
Clothing,Women,Western,Bottomwear,Pants & Shorts,https://www.italist.com/api/search_products/women?skip=0&colors[]=silver&categories[]=36,colors,Silver
Clothing,Women,Western,Bottomwear,Pants & Shorts,https://www.italist.com/api/search_products/women?skip=0&colors[]=turquoise&categories[]=36,colors,Turquoise
Clothing,Women,Western,Bottomwear,Pants & Shorts,https://www.italist.com/api/search_products/women?skip=0&onSale[]=0&categories[]=36,onSale,0
Clothing,Women,Western,Bottomwear,Pants & Shorts,https://www.italist.com/api/search_products/women?skip=0&seasons[]=FW24&categories[]=36,seasons,Fw24
Clothing,Women,Western,Bottomwear,Pants & Shorts,https://www.italist.com/api/search_products/women?skip=0&seasons[]=SS25&categories[]=36,seasons,Ss25
Clothing,Women,Western,Bottomwear,Pants & Shorts,https://www.italist.com/api/search_products/women?skip=0&seasons[]=SS24&categories[]=36,seasons,Ss24
Clothing,Women,Western,Bottomwear,Pants & Shorts,https://www.italist.com/api/search_products/women?skip=0&seasons[]=FW23&categories[]=36,seasons,Fw23
Clothing,Women,Western,Bottomwear,Pants & Shorts,https://www.italist.com/api/search_products/women?skip=0&seasons[]=SS23&categories[]=36,seasons,Ss23
Clothing,Women,Western,Bottomwear,Pants & Shorts,https://www.italist.com/api/search_products/women?skip=0&seasons[]=SS18&categories[]=36,seasons,Ss18
Clothing,Women,Western,Bottomwear,Pants & Shorts,https://www.italist.com/api/search_products/women?skip=0&seasons[]=SS22&categories[]=36,seasons,Ss22
Clothing,Women,Western,Bottomwear,Pants & Shorts,https://www.italist.com/api/search_products/women?skip=0&seasons[]=FW22&categories[]=36,seasons,Fw22
Clothing,Women,Western,Bottomwear,Pants & Shorts,https://www.italist.com/api/search_products/women?skip=0&seasons[]=SS20&categories[]=36,seasons,Ss20
Clothing,Women,Western,Bottomwear,Pants & Shorts,https://www.italist.com/api/search_products/women?skip=0&seasons[]=SS21&categories[]=36,seasons,Ss21
Clothing,Women,Western,Bottomwear,Pants & Shorts,https://www.italist.com/api/search_products/women?skip=0&seasons[]=FW21&categories[]=36,seasons,Fw21
Clothing,Women,Western,Bottomwear,Pants & Shorts,https://www.italist.com/api/search_products/women?skip=0&seasons[]=FW20&categories[]=36,seasons,Fw20
Clothing,Women,Western,Bottomwear,Pants & Shorts,https://www.italist.com/api/search_products/women?skip=0&seasons[]=SS19&categories[]=36,seasons,Ss19
Clothing,Women,Western,Bottomwear,Pants & Shorts,https://www.italist.com/api/search_products/women?skip=0&seasons[]=FW19&categories[]=36,seasons,Fw19
Clothing,Women,Western,Bottomwear,Pants & Shorts,https://www.italist.com/api/search_products/women?skip=0&seasons[]=FW18&categories[]=36,seasons,Fw18
Clothing,Women,Western,Bottomwear,Pants & Shorts,https://www.italist.com/api/search_products/women?skip=0&seasons[]=FW14&categories[]=36,seasons,Fw14
Clothing,Women,Western,Bottomwear,Pants & Shorts,https://www.italist.com/api/search_products/women?skip=0&seasons[]=FW16&categories[]=36,seasons,Fw16
Clothing,Women,Western,Bottomwear,Pants & Shorts,https://www.italist.com/api/search_products/women?skip=0&seasons[]=SS17&categories[]=36,seasons,Ss17
Clothing,Women,Western,Bottomwear,Pants & Shorts,https://www.italist.com/api/search_products/women?skip=0&sleeveLengths[]=&categories[]=36,sleeveLengths,
Clothing,Women,Western,Bottomwear,Pants & Shorts,https://www.italist.com/api/search_products/women?skip=0&sleeveLengths[]=sleeveless&categories[]=36,sleeveLengths,Sleeveless
Clothing,Women,Western,Bottomwear,Pants & Shorts,https://www.italist.com/api/search_products/women?skip=0&sleeveLengths[]=long&categories[]=36,sleeveLengths,Long
Clothing,Women,Western,Bottomwear,Pants & Shorts,https://www.italist.com/api/search_products/women?skip=0&sleeveLengths[]=short&categories[]=36,sleeveLengths,Short
Clothing,Women,Western,Bottomwear,Pants & Shorts,https://www.italist.com/api/search_products/women?skip=0&sleeveLengths[]=three_quarter&categories[]=36,sleeveLengths,Three_Quarter
